poll_utc,categorie,libelle,zone_axe,type,sens,temps_live_min,temps_libre_min,retard_min,distance_km
2026-09-08T04:50:26Z,point,Cambrai,Cambrésis,autoroute A2 / A23,vers_lille,68.2,53.3,14.9,84.0
2026-09-08T04:50:26Z,point,Wavrin,Weppes,départementale,vers_lille,24.1,20.0,4.1,19.3
2026-09-08T04:50:26Z,point,Sainghin-en-Weppes,Weppes,départementale,vers_lille,30.8,25.0,5.8,22.6
2026-09-08T04:50:26Z,point,Herlies,Weppes,départementale,vers_lille,27.6,22.1,5.5,23.2
2026-09-08T04:50:26Z,point,Fromelles,Weppes,départementale,vers_lille,29.7,23.8,5.9,22.1
2026-09-08T04:50:26Z,point,Templeuve-en-Pévèle,Pévèle,départementale,vers_lille,24.5,20.9,3.6,17.8
2026-09-08T04:50:26Z,point,Cappelle-en-Pévèle,Pévèle,départementale,vers_lille,28.8,22.9,5.9,23.0
2026-09-08T04:50:26Z,point,Cysoing,Pévèle,départementale,vers_lille,25.3,22.2,3.1,16.1
2026-09-08T04:50:26Z,point,Bourghelles,Pévèle,départementale,vers_lille,24.9,24.0,0.9,23.3
2026-09-08T04:50:26Z,point,Péronne-en-Mélantois,Mélantois,départementale,vers_lille,22.1,20.4,1.8,14.7
2026-09-08T04:50:26Z,point,Bouvines,Mélantois,départementale,vers_lille,20.7,18.7,2.0,13.9
2026-09-08T04:50:26Z,point,Pérenchies,rocade NO / M652,départementale,vers_lille,24.4,21.5,2.9,20.9
2026-09-08T04:50:26Z,point,Prémesques,rocade NO / M652,départementale,vers_lille,23.7,20.6,3.1,18.3
2026-09-08T04:50:26Z,point,Neuville-en-Ferrain,Ferrain,départementale,vers_lille,17.6,16.5,1.1,18.2
2026-09-08T04:50:26Z,point,Sailly-sur-la-Lys,Lys,départementale,vers_lille,40.8,29.3,11.4,30.7
2026-09-08T04:50:26Z,troncon,Échangeur d'Englos,A25 vers Lille,troncon,vers_lille,11.6,10.2,1.4,7.9
2026-09-08T04:50:26Z,troncon,Rocade ouest (Lomme),M652 vers Lille,troncon,vers_lille,16.7,14.9,1.8,6.2
2026-09-08T04:50:26Z,troncon,Approche A1 (Fretin-Ronchin),A1 vers Lille,troncon,vers_lille,16.6,14.6,2.0,11.8
2026-09-08T04:50:26Z,troncon,Croix - Wasquehal,A22 vers Lille,troncon,vers_lille,12.6,11.5,1.1,8.5
2026-09-08T04:50:26Z,troncon,Haubourdin - Loos,RN41 vers Lille,troncon,vers_lille,22.0,19.7,2.3,7.9
2026-09-08T05:00:27Z,point,Douai,Douaisis,autoroute A1,vers_lille,48.9,31.1,17.8,42.2
2026-09-08T05:00:27Z,point,Lens,Gohelle,autoroute A21 / A1,vers_lille,48.9,31.1,17.8,41.4
2026-09-08T05:00:27Z,point,Arras,Artois,autoroute A1,vers_lille,61.2,39.7,21.5,55.1
2026-09-08T05:00:27Z,point,Béthune,Béthunois,autoroute A26 / A25,vers_lille,65.7,42.4,23.3,44.5
2026-09-08T05:00:27Z,point,Dunkerque,Flandre maritime,autoroute A25,vers_lille,78.7,53.0,25.7,81.0
2026-09-08T05:00:27Z,point,Hazebrouck,Flandre intérieure,autoroute A25,vers_lille,56.2,36.0,20.2,48.3
2026-09-08T05:00:27Z,point,La Bassée,Weppes,autoroute RN41,vers_lille,38.1,26.3,11.8,28.1
2026-09-08T05:00:27Z,point,Valenciennes,Valenciennois,autoroute A23,vers_lille,44.4,34.5,9.9,51.3
2026-09-08T05:00:27Z,point,Tourcoing,Ferrain,autoroute A22,vers_lille,21.9,19.6,2.3,19.1
2026-09-08T05:00:27Z,point,Orchies,Pévèle,autoroute A23 / A27,vers_lille,28.2,20.5,7.8,26.7
2026-09-08T05:00:27Z,point,Maubeuge,Avesnois,autoroute A2 / A23,vers_lille,70.7,64.8,5.9,96.6
2026-09-08T05:00:27Z,point,Cambrai,Cambrésis,autoroute A2 / A23,vers_lille,71.5,53.3,18.2,84.0
2026-09-08T05:00:27Z,point,Wavrin,Weppes,départementale,vers_lille,26.7,20.0,6.7,19.3
2026-09-08T05:00:27Z,point,Sainghin-en-Weppes,Weppes,départementale,vers_lille,33.8,25.0,8.8,22.6
2026-09-08T05:00:27Z,point,Herlies,Weppes,départementale,vers_lille,30.4,22.1,8.2,23.2
2026-09-08T05:00:27Z,point,Fromelles,Weppes,départementale,vers_lille,32.4,24.9,7.4,21.8
2026-09-08T05:00:27Z,point,Templeuve-en-Pévèle,Pévèle,départementale,vers_lille,25.4,20.9,4.5,17.8
2026-09-08T05:00:27Z,point,Cappelle-en-Pévèle,Pévèle,départementale,vers_lille,30.3,22.9,7.4,23.0
2026-09-08T05:00:27Z,point,Cysoing,Pévèle,départementale,vers_lille,26.4,22.2,4.2,16.1
2026-09-08T05:00:27Z,point,Bourghelles,Pévèle,départementale,vers_lille,25.4,24.0,1.4,23.3
2026-09-08T05:00:27Z,point,Péronne-en-Mélantois,Mélantois,départementale,vers_lille,22.9,20.4,2.5,14.7
2026-09-08T05:00:27Z,point,Bouvines,Mélantois,départementale,vers_lille,21.5,18.7,2.8,13.9
2026-09-08T05:00:27Z,point,Pérenchies,rocade NO / M652,départementale,vers_lille,25.1,21.5,3.6,20.9
2026-09-08T05:00:27Z,point,Prémesques,rocade NO / M652,départementale,vers_lille,25.1,20.6,4.4,18.3
2026-09-08T05:00:27Z,point,Neuville-en-Ferrain,Ferrain,départementale,vers_lille,18.1,16.5,1.6,18.2
2026-09-08T05:00:27Z,point,Sailly-sur-la-Lys,Lys,départementale,vers_lille,42.8,32.1,10.8,29.7
2026-09-08T05:00:27Z,troncon,Échangeur d'Englos,A25 vers Lille,troncon,vers_lille,12.3,10.2,2.1,7.9
2026-09-08T05:00:27Z,troncon,Rocade ouest (Lomme),M652 vers Lille,troncon,vers_lille,17.4,14.9,2.5,6.2
2026-09-08T05:00:27Z,troncon,Approche A1 (Fretin-Ronchin),A1 vers Lille,troncon,vers_lille,17.1,14.6,2.5,11.8
2026-09-08T05:00:27Z,troncon,Croix - Wasquehal,A22 vers Lille,troncon,vers_lille,13.1,11.5,1.6,8.5
2026-09-08T05:00:27Z,troncon,Haubourdin - Loos,RN41 vers Lille,troncon,vers_lille,22.5,19.7,2.8,7.9
2026-09-08T05:10:24Z,point,Douai,Douaisis,autoroute A1,vers_lille,51.6,31.1,20.5,42.2
2026-09-08T05:10:24Z,point,Lens,Gohelle,autoroute A21 / A1,vers_lille,51.4,32.8,18.5,39.9
2026-09-08T05:10:24Z,point,Arras,Artois,autoroute A1,vers_lille,62.0,39.0,22.9,54.1
2026-09-08T05:10:24Z,point,Béthune,Béthunois,autoroute A26 / A25,vers_lille,69.0,42.4,26.6,44.5
2026-09-08T05:10:24Z,point,Dunkerque,Flandre maritime,autoroute A25,vers_lille,78.5,53.0,25.5,81.0
2026-09-08T05:10:24Z,point,Hazebrouck,Flandre intérieure,autoroute A25,vers_lille,56.2,36.0,20.3,48.3
2026-09-08T05:10:24Z,point,La Bassée,Weppes,autoroute RN41,vers_lille,41.3,26.3,15.0,28.1
2026-09-08T05:10:24Z,point,Valenciennes,Valenciennois,autoroute A23,vers_lille,47.3,34.5,12.7,51.3
2026-09-08T05:10:24Z,point,Tourcoing,Ferrain,autoroute A22,vers_lille,23.5,19.6,3.8,13.9
2026-09-08T05:10:24Z,point,Orchies,Pévèle,autoroute A23 / A27,vers_lille,29.4,20.5,8.9,26.7
2026-09-08T05:10:24Z,point,Maubeuge,Avesnois,autoroute A2 / A23,vers_lille,70.7,64.8,5.9,96.6
2026-09-08T05:10:24Z,point,Cambrai,Cambrésis,autoroute A2 / A23,vers_lille,73.9,53.3,20.6,84.0
2026-09-08T05:10:24Z,point,Wavrin,Weppes,départementale,vers_lille,28.4,20.0,8.4,19.3
2026-09-08T05:10:24Z,point,Sainghin-en-Weppes,Weppes,départementale,vers_lille,37.5,25.0,12.6,22.6
2026-09-08T05:10:24Z,point,Herlies,Weppes,départementale,vers_lille,34.5,26.3,8.2,24.2
2026-09-08T05:10:24Z,point,Fromelles,Weppes,départementale,vers_lille,32.6,24.9,7.7,21.8
2026-09-08T05:10:24Z,point,Templeuve-en-Pévèle,Pévèle,départementale,vers_lille,26.5,20.9,5.6,17.8
2026-09-08T05:10:24Z,point,Cappelle-en-Pévèle,Pévèle,départementale,vers_lille,31.2,22.9,8.3,23.0
2026-09-08T05:10:24Z,point,Cysoing,Pévèle,départementale,vers_lille,26.8,24.1,2.6,24.1
2026-09-08T05:10:24Z,point,Bourghelles,Pévèle,départementale,vers_lille,25.6,24.0,1.6,23.3
2026-09-08T05:10:24Z,point,Péronne-en-Mélantois,Mélantois,départementale,vers_lille,23.4,20.4,3.0,14.7
2026-09-08T05:10:24Z,point,Bouvines,Mélantois,départementale,vers_lille,22.0,18.7,3.3,13.9
2026-09-08T05:10:24Z,point,Pérenchies,rocade NO / M652,départementale,vers_lille,25.1,21.5,3.6,20.9
2026-09-08T05:10:24Z,point,Prémesques,rocade NO / M652,départementale,vers_lille,25.1,20.6,4.4,18.3
2026-09-08T05:10:24Z,point,Neuville-en-Ferrain,Ferrain,départementale,vers_lille,19.4,16.5,2.9,18.2
2026-09-08T05:10:24Z,point,Sailly-sur-la-Lys,Lys,départementale,vers_lille,44.0,32.1,11.9,29.7
2026-09-08T05:10:24Z,troncon,Échangeur d'Englos,A25 vers Lille,troncon,vers_lille,12.3,10.2,2.2,7.9
2026-09-08T05:10:24Z,troncon,Rocade ouest (Lomme),M652 vers Lille,troncon,vers_lille,18.0,14.9,3.0,6.2
2026-09-08T05:10:24Z,troncon,Approche A1 (Fretin-Ronchin),A1 vers Lille,troncon,vers_lille,17.5,14.6,2.9,11.8
2026-09-08T05:10:24Z,troncon,Croix - Wasquehal,A22 vers Lille,troncon,vers_lille,13.4,11.5,1.9,8.5
2026-09-08T05:10:24Z,troncon,Haubourdin - Loos,RN41 vers Lille,troncon,vers_lille,23.9,20.5,3.3,9.4
2026-09-08T05:20:26Z,point,Douai,Douaisis,autoroute A1,vers_lille,53.3,31.1,22.2,42.2
2026-09-08T05:20:26Z,point,Lens,Gohelle,autoroute A21 / A1,vers_lille,54.0,32.8,21.2,39.9
2026-09-08T05:20:26Z,point,Arras,Artois,autoroute A1,vers_lille,65.4,39.0,26.4,54.1
2026-09-08T05:20:26Z,point,Béthune,Béthunois,autoroute A26 / A25,vers_lille,71.0,42.4,28.6,44.5
2026-09-08T05:20:26Z,point,Dunkerque,Flandre maritime,autoroute A25,vers_lille,76.6,53.0,23.6,81.0
2026-09-08T05:20:26Z,point,Hazebrouck,Flandre intérieure,autoroute A25,vers_lille,54.5,36.0,18.6,48.3
2026-09-08T05:20:26Z,point,La Bassée,Weppes,autoroute RN41,vers_lille,45.5,26.3,19.2,28.1
2026-09-08T05:20:26Z,point,Valenciennes,Valenciennois,autoroute A23,vers_lille,50.5,34.5,16.0,51.3
2026-09-08T05:20:26Z,point,Tourcoing,Ferrain,autoroute A22,vers_lille,24.3,19.6,4.7,13.9
2026-09-08T05:20:26Z,point,Orchies,Pévèle,autoroute A23 / A27,vers_lille,30.8,20.2,10.6,25.7
2026-09-08T05:20:26Z,point,Maubeuge,Avesnois,autoroute A2 / A23,vers_lille,70.5,64.8,5.8,96.6
2026-09-08T05:20:26Z,point,Cambrai,Cambrésis,autoroute A2 / A23,vers_lille,76.1,53.3,22.8,84.0
2026-09-08T05:20:26Z,point,Wavrin,Weppes,départementale,vers_lille,30.4,20.0,10.3,19.3
2026-09-08T05:20:26Z,point,Sainghin-en-Weppes,Weppes,départementale,vers_lille,40.2,25.0,15.2,22.6
2026-09-08T05:20:26Z,point,Herlies,Weppes,départementale,vers_lille,37.4,26.3,11.1,24.2
2026-09-08T05:20:26Z,point,Fromelles,Weppes,départementale,vers_lille,35.0,24.9,10.0,21.8
2026-09-08T05:20:26Z,point,Templeuve-en-Pévèle,Pévèle,départementale,vers_lille,27.7,20.9,6.7,17.8
2026-09-08T05:20:26Z,point,Cappelle-en-Pévèle,Pévèle,départementale,vers_lille,33.7,25.4,8.2,21.4
2026-09-08T05:20:26Z,point,Cysoing,Pévèle,départementale,vers_lille,27.5,24.1,3.4,24.1
2026-09-08T05:20:26Z,point,Bourghelles,Pévèle,départementale,vers_lille,26.1,24.0,2.1,23.3
2026-09-08T05:20:26Z,point,Péronne-en-Mélantois,Mélantois,départementale,vers_lille,24.4,20.4,4.0,14.7
2026-09-08T05:20:26Z,point,Bouvines,Mélantois,départementale,vers_lille,23.4,18.7,4.6,13.9
2026-09-08T05:20:26Z,point,Pérenchies,rocade NO / M652,départementale,vers_lille,26.1,21.5,4.6,20.9
2026-09-08T05:20:26Z,point,Prémesques,rocade NO / M652,départementale,vers_lille,26.0,20.6,5.3,18.3
2026-09-08T05:20:26Z,point,Neuville-en-Ferrain,Ferrain,départementale,vers_lille,25.1,16.5,8.6,18.2
2026-09-08T05:20:26Z,point,Sailly-sur-la-Lys,Lys,départementale,vers_lille,45.7,29.3,16.4,30.7
2026-09-08T05:20:26Z,troncon,Échangeur d'Englos,A25 vers Lille,troncon,vers_lille,12.7,10.2,2.5,7.9
2026-09-08T05:20:26Z,troncon,Rocade ouest (Lomme),M652 vers Lille,troncon,vers_lille,18.9,14.9,4.0,6.2
2026-09-08T05:20:26Z,troncon,Approche A1 (Fretin-Ronchin),A1 vers Lille,troncon,vers_lille,18.0,14.6,3.4,11.8
2026-09-08T05:20:26Z,troncon,Croix - Wasquehal,A22 vers Lille,troncon,vers_lille,13.8,11.9,1.9,7.4
2026-09-08T05:20:26Z,troncon,Haubourdin - Loos,RN41 vers Lille,troncon,vers_lille,24.4,19.4,5.1,7.2
2026-09-08T05:30:26Z,point,Douai,Douaisis,autoroute A1,vers_lille,55.9,31.1,24.8,42.2
2026-09-08T05:30:26Z,point,Lens,Gohelle,autoroute A21 / A1,vers_lille,57.7,32.8,24.8,39.9
2026-09-08T05:30:26Z,point,Arras,Artois,autoroute A1,vers_lille,63.5,39.0,24.5,54.1
2026-09-08T05:30:26Z,point,Béthune,Béthunois,autoroute A26 / A25,vers_lille,70.3,47.0,23.3,45.6
2026-09-08T05:30:26Z,point,Dunkerque,Flandre maritime,autoroute A25,vers_lille,76.4,53.0,23.4,81.0
2026-09-08T05:30:26Z,point,Hazebrouck,Flandre intérieure,autoroute A25,vers_lille,59.1,36.0,23.2,48.3
2026-09-08T05:30:26Z,point,La Bassée,Weppes,autoroute RN41,vers_lille,49.3,26.3,23.0,28.1
2026-09-08T05:30:26Z,point,Valenciennes,Valenciennois,autoroute A23,vers_lille,52.5,34.5,17.9,51.3
2026-09-08T05:30:26Z,point,Tourcoing,Ferrain,autoroute A22,vers_lille,26.3,19.6,6.7,13.9
2026-09-08T05:30:26Z,point,Orchies,Pévèle,autoroute A23 / A27,vers_lille,32.9,20.2,12.8,25.7
2026-09-08T05:30:26Z,point,Maubeuge,Avesnois,autoroute A2 / A23,vers_lille,70.4,64.8,5.6,96.6
2026-09-08T05:30:26Z,point,Cambrai,Cambrésis,autoroute A2 / A23,vers_lille,75.5,50.9,24.6,80.3
2026-09-08T05:30:26Z,point,Wavrin,Weppes,départementale,vers_lille,35.6,24.9,10.7,19.5
2026-09-08T05:30:26Z,point,Sainghin-en-Weppes,Weppes,départementale,vers_lille,44.6,25.0,19.6,22.6
2026-09-08T05:30:26Z,point,Herlies,Weppes,départementale,vers_lille,40.8,26.3,14.6,24.2
2026-09-08T05:30:26Z,point,Fromelles,Weppes,départementale,vers_lille,38.8,24.9,13.8,21.8
2026-09-08T05:30:26Z,point,Templeuve-en-Pévèle,Pévèle,départementale,vers_lille,29.0,20.9,8.1,17.8
2026-09-08T05:30:26Z,point,Cappelle-en-Pévèle,Pévèle,départementale,vers_lille,35.2,25.4,9.8,21.4
2026-09-08T05:30:26Z,point,Cysoing,Pévèle,départementale,vers_lille,28.3,24.1,4.2,24.1
2026-09-08T05:30:26Z,point,Bourghelles,Pévèle,départementale,vers_lille,26.6,24.0,2.6,23.3
2026-09-08T05:30:26Z,point,Péronne-en-Mélantois,Mélantois,départementale,vers_lille,25.4,20.4,5.1,14.7
2026-09-08T05:30:26Z,point,Bouvines,Mélantois,départementale,vers_lille,24.6,18.7,5.9,13.9
2026-09-08T05:30:26Z,point,Pérenchies,rocade NO / M652,départementale,vers_lille,28.9,21.5,7.4,20.9
2026-09-08T05:30:26Z,point,Prémesques,rocade NO / M652,départementale,vers_lille,30.3,20.6,9.7,18.3
2026-09-08T05:30:26Z,point,Neuville-en-Ferrain,Ferrain,départementale,vers_lille,26.5,16.5,10.0,18.2
2026-09-08T05:30:26Z,point,Sailly-sur-la-Lys,Lys,départementale,vers_lille,50.0,29.3,20.7,30.7
2026-09-08T05:30:26Z,troncon,Échangeur d'Englos,A25 vers Lille,troncon,vers_lille,14.8,10.2,4.6,7.9
2026-09-08T05:30:26Z,troncon,Rocade ouest (Lomme),M652 vers Lille,troncon,vers_lille,20.9,16.3,4.7,7.2
2026-09-08T05:30:26Z,troncon,Approche A1 (Fretin-Ronchin),A1 vers Lille,troncon,vers_lille,18.7,14.6,4.1,11.8
2026-09-08T05:30:26Z,troncon,Croix - Wasquehal,A22 vers Lille,troncon,vers_lille,14.4,11.9,2.5,7.4
2026-09-08T05:30:26Z,troncon,Haubourdin - Loos,RN41 vers Lille,troncon,vers_lille,26.2,20.5,5.7,9.4
2026-09-08T05:40:25Z,point,Douai,Douaisis,autoroute A1,vers_lille,55.0,31.1,23.9,42.2
2026-09-08T05:40:25Z,point,Lens,Gohelle,autoroute A21 / A1,vers_lille,58.9,32.8,26.1,39.9
2026-09-08T05:40:25Z,point,Arras,Artois,autoroute A1,vers_lille,61.9,39.0,22.9,54.1
2026-09-08T05:40:25Z,point,Béthune,Béthunois,autoroute A26 / A25,vers_lille,69.3,47.0,22.2,45.6
2026-09-08T05:40:25Z,point,Dunkerque,Flandre maritime,autoroute A25,vers_lille,73.9,53.0,20.9,81.0
2026-09-08T05:40:25Z,point,Hazebrouck,Flandre intérieure,autoroute A25,vers_lille,58.5,36.0,22.5,48.3
2026-09-08T05:40:25Z,point,La Bassée,Weppes,autoroute RN41,vers_lille,51.4,26.3,25.1,28.1
2026-09-08T05:40:25Z,point,Valenciennes,Valenciennois,autoroute A23,vers_lille,52.3,34.5,17.8,51.3
2026-09-08T05:40:25Z,point,Tourcoing,Ferrain,autoroute A22,vers_lille,27.9,19.6,8.2,13.9
2026-09-08T05:40:25Z,point,Orchies,Pévèle,autoroute A23 / A27,vers_lille,34.8,20.2,14.6,25.7
2026-09-08T05:40:25Z,point,Maubeuge,Avesnois,autoroute A2 / A23,vers_lille,70.8,64.8,6.0,96.6
2026-09-08T05:40:25Z,point,Cambrai,Cambrésis,autoroute A2 / A23,vers_lille,74.3,51.2,23.1,75.1
2026-09-08T05:40:25Z,point,Wavrin,Weppes,départementale,vers_lille,37.9,20.0,17.8,19.3
2026-09-08T05:40:25Z,point,Sainghin-en-Weppes,Weppes,départementale,vers_lille,46.4,25.0,21.5,22.6
2026-09-08T05:40:25Z,point,Herlies,Weppes,départementale,vers_lille,44.5,26.3,18.2,24.2
2026-09-08T05:40:25Z,point,Fromelles,Weppes,départementale,vers_lille,42.7,24.9,17.8,21.8
2026-09-08T05:40:25Z,point,Templeuve-en-Pévèle,Pévèle,départementale,vers_lille,31.8,22.6,9.2,20.5
2026-09-08T05:40:25Z,point,Cappelle-en-Pévèle,Pévèle,départementale,vers_lille,36.7,26.4,10.4,21.6
2026-09-08T05:40:25Z,point,Cysoing,Pévèle,départementale,vers_lille,28.9,24.1,4.8,24.1
2026-09-08T05:40:25Z,point,Bourghelles,Pévèle,départementale,vers_lille,27.1,24.0,3.1,23.3
2026-09-08T05:40:25Z,point,Péronne-en-Mélantois,Mélantois,départementale,vers_lille,28.9,22.0,7.0,19.6
2026-09-08T05:40:25Z,point,Bouvines,Mélantois,départementale,vers_lille,27.8,24.2,3.5,24.2
2026-09-08T05:40:25Z,point,Pérenchies,rocade NO / M652,départementale,vers_lille,31.3,21.8,9.5,12.8
2026-09-08T05:40:25Z,point,Prémesques,rocade NO / M652,départementale,vers_lille,33.6,24.7,8.9,14.3
2026-09-08T05:40:25Z,point,Neuville-en-Ferrain,Ferrain,départementale,vers_lille,30.7,16.5,14.2,18.2
